gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
2776215397,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833823446,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,30,GS,Up to 30nm NW South Georgia,CLO,-39,-53.833332,2017-03-30T00:00:00Z,NA
2801649686,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833823457,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,50000,GS,Salisbury Plain,CLO,-37.33195,-54.057575,2017-03-31T00:00:00Z,NA
2789816668,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833823462,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,100,GS,Godthul,CLO,-36.290997,-54.29812,2017-04-01T00:00:00Z,NA
2709529332,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833823504,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,20,GS,Cooper Island,CLO,-35.788692,-54.812374,2017-04-02T00:00:00Z,NA
3504395712,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS833823556,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,2,ZZ,c 200 nm NE South Gorgia,CLO,-27.133333,-50.333332,2017-04-03T00:00:00Z,NA
2062978057,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CL:OBS488354262,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,93,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-04-04T00:00:00Z,NA
2060389758,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CL:OBS485413637,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,93,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-04-04T00:00:00Z,NA
2057921264,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CL:OBS482406660,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,93,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-04-04T00:00:00Z,NA
2051531434,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS482890991,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,125,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-04-07T00:00:00Z,NA
2750641878,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS785512034,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,55,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-05-17T00:00:00Z,NA
2700296787,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS785509758,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,55,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-05-17T00:00:00Z,NA
2066273029,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS514964867,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,87,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-06-06T00:00:00Z,NA
2070596087,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS520784741,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,2,ZZ,S48 E30,CLO,30,-48,2017-07-09T00:00:00Z,NA
2230354643,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS700487923,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,21,GS,Jason Harbour,CLO,-36.580555,-54.197224,2017-10-24T00:00:00Z,NA
2230352041,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS700487913,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,36,GS,Grytviken,CLO,-36.50816,-54.28085,2017-10-24T00:00:00Z,NA
2111670623,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS547995776,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,21,GS,Jason Harbour,CLO,-36.580555,-54.197224,2017-10-24T00:00:00Z,NA
