gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
3670218777,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1310552457,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1200,FK,New Island,CLO,-61.307026,-51.73795,2021-12-09T00:00:00Z,NA
3652169137,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294569318,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
3648260807,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294654441,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
3645971846,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294733253,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
3621877905,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294622161,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
3585833012,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294690337,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
3572699637,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1292239280,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1200,FK,New Island,CLO,-61.307026,-51.73795,2021-12-09T00:00:00Z,NA
3554765599,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080576,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1200,FK,New Island,CLO,-61.307026,-51.73795,2021-12-09T00:00:00Z,NA
3694672508,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1317398032,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,40,FK,Port William--Outer,CLO,-57.72279,-51.66657,2021-12-10T00:00:00Z,NA
3544740676,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1294427323,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1350,FK,Kidney Cove,CLO,-57.752262,-51.638348,2021-12-11T00:00:00Z,NA
3544421969,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1317381625,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,24,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-13T00:00:00Z,NA
3658676181,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1317369844,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,20,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-14T00:00:00Z,NA
3692562404,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1298928273,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,5,AR,Estrecho Le Maire,CLO,-65.02444,-54.915367,2021-12-15T00:00:00Z,NA
3624051241,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1296103450,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,5,AR,Estrecho Le Maire,CLO,-65.02444,-54.915367,2021-12-15T00:00:00Z,NA
3556965267,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1296209426,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,350,FK,Sea Lion Island,CLO,-59.092155,-52.429127,2021-12-15T00:00:00Z,NA
3569925257,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1316907435,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,12,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-19T00:00:00Z,NA
3631769695,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1299535355,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,2,CL,"Drake Passage South December 20, 2021 2",CLO,-62.846676,-57.88783,2021-12-20T00:00:00Z,NA
3567437636,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1300166839,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,200,FK,Sea Lion Island,CLO,-59.092155,-52.429127,2021-12-21T00:00:00Z,NA
3586448815,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1316887137,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,6,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-22T00:00:00Z,NA
3658465304,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080837,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,200,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-24T00:00:00Z,NA
3641380663,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1302135635,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,250,FK,Sea Lion Island,CLO,-59.092155,-52.429127,2021-12-24T00:00:00Z,NA
3585468234,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1310552697,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,200,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-24T00:00:00Z,NA
3566373426,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1302193039,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,200,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-24T00:00:00Z,NA
3689878502,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080865,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,650,FK,New Island,CLO,-61.307026,-51.73795,2021-12-25T00:00:00Z,NA
3678494154,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080856,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,3,FK,New Island,CLO,-61.307026,-51.73795,2021-12-25T00:00:00Z,NA
3633794978,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1302639097,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,300,FK,Sea Lion Island,CLO,-59.092155,-52.429127,2021-12-25T00:00:00Z,NA
3630879449,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1312715880,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,12,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-25T00:00:00Z,NA
